book,episode,title,url,character,text
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"[Pointing to the iceberg behind her, his voice subdued by fright.] Uh ... Katara ..."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"[Close-up of a rage-fueled Katara as she continues her outburst, a finger pointed in Sokka's face.] I even wash all the clothes! Have you ever smelled your dirty socks? Let me tell you, not pleasant!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"As she yells out that last word, she unconsciously waterbends once again, causing two new splits in the chunk of ice."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"[In a screeching voice, his eyes open wide in fear.] Katara, settle down!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"No that's it! I'm done helping you! From now on, you're on your own!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Her last movement is her most agitated and it creates a huge wave which, when it impacts the iceberg, sends a number of fissures to snake their way up the iceberg; one of them reaches the top of the iceberg, splitting it completely in half. Petrified, Sokka gasps for air, and it is only now that Katara turns to look behind her. She gasps and the shot cuts to the iceberg; the two halves begin to fall away from each other and the siblings can be seen through the widening space between them. The shot jumps to the siblings' backs as the two halves collapse into the water; a wave larger than any Katara cast at it radiates outward toward them and they are thrown to the ice as it pushes their floe backward."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"Okay, you've gone from ""weird"" to ""freakish"", [He releases her.] Katara."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,[Astonished.] You mean I did that?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"[Sarcastically, glancing at her and smirking.] Yep. [Nudging her with his elbow.] Congratulations."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Several small bubbles appear on the surface of the water directly in front of them and a small spot of water begins to glow with a bright bluish hue. An overhead shot shows the spread of the brilliant glow and the bubbles within. Cut to the head-on close-up as the two siblings scramble back in renewed terror from the edge, just as a large, roughly spherical iceberg breaks the surface of the water."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,He's alive! We have to help!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Before Sokka can grab it, Katara grabs Sokka's club out of its sheath on his back and pulls her hood over her head, heading in the direction of the strange boy sealed in the iceberg. Sokka again reaches out his hand in an attempt to hold Katara back, though she is already running across the ice."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"Katara, get back here! [He grabs his spear from the ice and runs after Katara, who is already at the ice's edge.] We don't know what that thing is!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Katara hops across the short distance between her floe and the iceberg on five tiny chinks of ice; Sokka, close behind her, does the same. Reaching the iceberg first, Katara repeatedly strikes the iceberg with Sokka's club. On her fifth strike, the club breaks through the surface and a great gust of wind, which escapes from within the iceberg, throws her and her brother back from the side of the dome. Fissures quickly snake their way over the whole iceberg and, in a massive outward explosion, the entire orb of ice destroys itself. A beam of light bursts from the core of the iceberg and rockets into the sky. The camera shows the iceberg from the shallow sea bottom as it emits ripples of light. The scene switches to a group of tiger seals, who erect themselves to growl at the distant beam of light."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Zuko,"Finally! [He turns around to face another person in uniform, who sits at a small table.] Uncle, do you realize what this means?!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Iroh,[He is playing some sort of card game. He answers calmly while looking over the tile he's holding toward his nephew.] I won't get to finish my game?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Zuko,[Turning around again to face the light.] It means my search is about to come to an end.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,Iroh sighs uninterestedly and places his tile on the table.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Zuko,[Gestures at the light while facing his uncle again.] That light came from an incredibly powerful source! [The light dwindles and disappears.] It has to be him!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Iroh,"[With continuing disinterest and an air of skepticism.] Or it's just the celestial lights. We've been down this road before, Prince Zuko. [He looks at the tile in his hand, depicting the symbol of airbending.] I don't want you to get too excited over nothing. [He places it on a tile carrying the symbol of firebending and gestures toward the open place at the other side of the table while continuing in a relaxed voice.] Please, sit. Why don't you enjoy a cup of calming Jasmine tea?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Zuko,"[Furiously, still facing Iroh.] I don't need any calming tea! I need to capture the Avatar! Helmsman, head a course for the light!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Zuko points in the direction of where the light once was. Iroh calmly continues with his game, placing another tile bearing the airbending symbol on the previous one. As he does, a gust of wind washes over him, shaking his tiles."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,[Brandishing his spear in defense once again.] Stop!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Now standing atop the crater, the figure slowly erects himself and looks down at them, and the two siblings stare back in wonder and fear."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,[Waves the spear away. Annoyed.] Stop it!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Katara places the boy gently against the base of the crater. Close-up of the boy as he slowly opens his gray eyes. He gasps in awe as he beholds the Southern Water Tribe girl, who stares at him, in wonder, with deep blue eyes. Her hair loopies sway in the wind."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,[In a weak voice.] I need to ask you something ...
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,What?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,Please ... come closer.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,[Curiously.] What is it?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[In a clear, happy, hopeful tone.] Will you go penguin sledding with me?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"[Awkwardly.] Uh, sure ... I-I guess."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"The camera moves back again to show the threesome at the base of the iceberg. The boy elegantly rises to his feet in one swift motion, surprising the other two. Katara looks at him in awe while Sokka backs away in shock, aiming his spear at him again. Katara glances at him in disbelief."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Looking around and rubbing his head, while Katara scrambles on her feet.] What's going on here?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,[Aggressively.] You tell us! [Points at the top of the crater.] How did you get in the ice? And why aren't you frozen? [He pokes the boy in his side with his spear.]
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,[Lazily pushes the spear away.] I'm not sure.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"A low, gruff noise suddenly fills the air, coming from within the crater of the iceberg. Quickly, the boy scrambles up the ridge of ice and happily jumps on the head of a large, furry creature that has the same arrow-shaped marking on his forehead as the boy."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Exclaims happily.] Appa! Are you all right? [He hangs down the side of the beast to look at its eyes, which are still closed.] Wake up, buddy."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"He opens an eyelid that immediately closes again once it is released. He jumps down to the front of the bison and tries to lift its enormous head. Sokka and Katara appear around the corner as Appa finally starts to react to Aang, opening his mouth and licking Aang with his giant tongue. Sokka's jaw drops upon seeing the beast."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Laughing cheerfully.] Ha, ha! You're okay!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang hugs the bison's nose. The camera moves back to reveal that the creature stands up on his six legs and stretches itself. When the picture moves closer again, Aang is petting the bison's nose."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,What is that thing?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"This is Appa, my flying bison."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"[Sarcastically.] Right, and this is Katara, my flying sister. [Katara shoots him an odd look.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang looks questioningly at Sokka for a moment, but his attention is diverted back toward his bison when Appa starts to inhale deeply. Realizing what is about to happen, Aang ducks before Appa sneezes, sending a large blast of green snot flying directly onto Sokka, who becomes completely covered in it. He squeals in disgust and begins to frantically try clean it off, rubbing his face in the snow under the amused gaze of his sister."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Cheerfully.] Don't worry, it'll wash out. [Green snot is hanging from Sokka's face to his glove, dripping down as he retracts his hand. Katara covers her mouth in disgust.] So do you guys live around here?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,[Pointing his spear accusingly again at Aang who is surprised to see the thing.] Don't answer that! Did you see that crazy bolt of light?! He was probably trying to signal the Fire Navy!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"[Pushes Sokka's spear away again and addresses him sarcastically.] Oh yeah, I'm sure he's a spy for the Fire Navy. You can tell by that evil look in his eye. [Aang shoots the two an earnest grin.] The paranoid one is my brother, Sokka. You never told us your name."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"I'm A ... a-a-a-Achoo! [The boy sneezes, creating an air blast that sends him soaring into the air. He lands on the ground, unharmed.] I'm Aang. [He sniffles a bit.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,[Total disbelief.] You just sneezed ... [Points to the sky.] and flew ten feet in the air!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,[He looks questioningly toward the sky.] Really? It felt higher than that.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,[Gasps for air in comprehension.] You're an airbender!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,Sure am!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"Giant light beams, flying bison, airbenders ... [Walks away.] I think I got midnight sun madness. I'm going home to where stuff makes sense. [He realizes, however, that he is stranded in the middle of the ocean with no way home.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"Well, if you guys are stuck, Appa and I can give you a lift. [Aang airbends himself onto Appa.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,We'd love a ride! Thanks! [Katara runs to the side of the bison.]
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,Oh no! I'm not getting on that fluffy snot monster!
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"[While climbing on top of Appa with the help of Aang.] Are you hoping some other kind of monster will come along and give you a ride home? You know, before you freeze to death?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Sokka opens his mouth in defiance and point at Katara, ready to retaliate, but he cannot think of anything. He sighs and bows his head in consent and defeat."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"Okay, first time flyers, hold on tight! Appa, yip-yip!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang whips the reins and Appa growls in response. He moves his tail up and down and takes a huge jump into the air. He soars through the air for merely a few seconds, making it appear as though he would fly, before belly-flopping into the water with a splash. The bison begins trudging through the water slowly. Katara crawls to the front of the saddle while Aang tries to get Appa flying, whipping the reins again."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"Come on, Appa. Yip-yip!"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Sokka,"[Sarcastically.] Wow, that was truly amazing ..."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Katara shoots her brother an angry glance.] Appa's just a little tired. A little rest and he'll be soaring through the sky. You'll see. [Katara smiles at Aang, who returns this gesture. When she wants to move back, she realizes that he is still smiling at her.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,[Uncomfortably.] Why are you smiling at me like that?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"Oh, I was smiling? [Flattered, Katara smiles back.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Sokka throws his head back and sticks his tongue out in disgust while groaning loudly. Katara glares at him while Appa continues to make his way through the icy sea, flapping his tail in the water."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Iroh,"I'm going to bed now. [Yawns and stretches.] Yep, a man needs his rest. [After a short pause, he abandons his try at a veiled suggestion and delivers his request more clearly, his tone tired.] Prince Zuko, you need some sleep. Even if you're right, and the Avatar is alive, you won't find him. Your father, grandfather and great-grandfather all tried and failed."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Zuko,Because their honor didn't hinge on the Avatar's capture. Mine does. This coward's hundred years in hiding are over.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"The scene fades to Appa who is still swimming in the water. Aang now lies lazily on his back, his arms tucked under his head. Katara crawls to the front of the saddle again to have a better look at the boy. She leans on the front of the saddle and rests her head on her arm."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,Hey.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,Hey. What'cha thinkin' about?
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"I guess I was wondering, your being an airbender and all, if you had any idea what happened to the Avatar?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"Oh, no. I didn't know him. I mean, I knew people that knew him, but I didn't. Sorry. [He smiles weakly at Katara.]"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,Okay. Just curious. [She slants her eyes in disappointment for a second before smiling again at Aang.] Good night.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,Sleep tight.
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang uncomfortably turns around and a look of guilt crosses his face. The camera switches to another wide shot of Appa swimming through the vast sea, reflecting the brilliant sunlight."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"Aang? Aang! Wake up. [Aang shoots up, throwing the covers of his body and gasping for air. Katara perches beside him and stands up as she sees that Aang is awake.] It's okay, we're in the village now! Come on, get ready. [She points to the door of the tent.] Everyone's waiting to meet you."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang happily gets out of bed and starts to dress himself while Katara takes a step toward the door. Before she exits, however, she glances back at Aang and gasps, staring in wonder at the blue, arrow-shaped tattoos that trace his arms and legs and reach up his back and to his head. Before Aang is able to get up, Katara pulls him along by his arm to meet the rest of the village."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Katara,"Aang, this is the entire village. [Points to the line of villagers in front of them.] Entire village, Aang."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,"Aang bows respectfully toward the villages, but they cower away in fear, bringing a surprised look to Katara and Aang's faces. Sokka just watches from a distance."
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,Aang,"[Uncomfortably.] Uh, why are they all looking at me like that? Did Appa sneeze on me?"
1,1,The Boy in the Iceberg,https://avatar.fandom.com/wiki/Transcript:The_Boy_in_the_Iceberg,,Aang checks his clothing while an elderly woman steps forward out of the line of villagers.
